書名,曲名,演唱歌手,冊別,頁別,備註
最新排行(簡譜)：最新單曲,外面的世界,莫文蔚,150,89,
最新排行(簡譜)：最新單曲,永遠甲你牽,陳謙文,150,91,電視劇《天之蕉子》插曲
最新排行(簡譜)：最新單曲,剛剛好的眼淚,魏嘉瑩,150,93,
最新排行(簡譜)：最新單曲,將故事寫成我們,林俊傑,150,96,
最新排行(簡譜)：最新單曲,讓我逃離平庸的生活,白安,150,99,
最新排行(簡譜)：最新單曲,大魚,周深,149,2,動畫電影《大魚海棠》印象曲
最新排行(簡譜)：最新單曲,木偶人,薛之謙,149,4,
最新排行(簡譜)：最新單曲,怎麼辦,黃明志,149,6,
最新排行(簡譜)：最新單曲,情未央,崔子格,149,8,電視劇《秦時麗人明月心》插曲
最新排行(簡譜)：最新單曲,透秋風,陳百潭/麗蓉,149,10,
最新排行(簡譜)：最新單曲,可不可以,張紫豪,149,12,
最新排行(簡譜)：最新單曲,往後餘生,王貳浪,149,14,
最新排行(簡譜)：最新單曲,化妝,曾瑋中,149,16,
最新排行(簡譜)：最新單曲,或對或錯,賀一航,149,18,
最新排行(簡譜)：最新單曲,浪花人生,陳百潭,149,20,
最新排行(簡譜)：最新單曲,都幾歲了,Ella陳嘉樺,149,22,電視劇《幸福一家人》片尾曲
最新排行(簡譜)：最新單曲,說好不哭,周杰倫,149,24,
最新排行(簡譜)：最新單曲,心跳的證明,劉人語,149,26,電影《一吻定情》心動版主題曲
最新排行(簡譜)：最新單曲,請先說你好,賀一航,149,28,
最新排行(簡譜)：最新單曲,真愛來敲門,蔡仁皓,149,30,電影「心動奇蹟」中文數位電影宣傳主題曲
最新排行(簡譜)：最新單曲,我曾,隔壁老樊,149,32,
最新排行(簡譜)：最新單曲,沒有在一起,程小小,149,34,
最新排行(簡譜)：最新單曲,說一句我不走了,阿涵,149,36,
最新排行(簡譜)：最新單曲,抽根煙,賀一航,149,38,
最新排行(簡譜)：最新單曲,側臉,于果,149,40,
最新排行(簡譜)：最新單曲,你是真的離開我,謝和弦,149,42,
最新排行(簡譜)：最新單曲,我是真的愛過你,劉增瞳,149,44,
最新排行(簡譜)：最新單曲,備愛,阿涵,149,46,
最新排行(簡譜)：最新單曲,圓仔花,賴慧如,149,48,
最新排行(簡譜)：最新單曲,像魚,王貳浪,149,50,
最新排行(簡譜)：最新單曲,轉身以後,小男孩樂團,149,52,
最新排行(簡譜)：最新單曲,大風吹,曾沛慈,149,54,
最新排行(簡譜)：最新單曲,天長地久,沈建豪/詹曼鈴,149,56,
最新排行(簡譜)：最新單曲,太空,吳青峰,149,58,
最新排行(簡譜)：最新單曲,半壺紗,劉珂矣,149,60,電視劇《小女花不棄》插曲
最新排行(簡譜)：最新單曲,不晚,田馥甄,149,62,電影深夜食堂主題曲
最新排行(簡譜)：最新單曲,天亮請睜眼,陳零九,149,64,
最新排行(簡譜)：最新單曲,老父,詹雅雯,71,1,
最新排行(簡譜)：最新單曲,阿郎,龍千玉/袁小迪,71,3,
最新排行(簡譜)：最新單曲,紅酒,詹雅雯/沈文程,71,5,
最新排行(簡譜)：最新單曲,問花,龍千玉,71,7,
最新排行(簡譜)：最新單曲,感恩,秦楊,71,9,
最新排行(簡譜)：最新單曲,不愛英雄,秦楊/女生,71,11,
最新排行(簡譜)：最新單曲,破鏡重圓,龍千玉/翁立友,71,13,
最新排行(簡譜)：最新單曲,想厝的人,詹雅雯,71,15,
最新排行(簡譜)：最新單曲,離水的魚,秦楊,71,17,
最新排行(簡譜)：最新單曲,Dream,徐若瑄,71,19,
最新排行(簡譜)：最新單曲,Love Love Love,蔡依林,71,21,
最新排行(簡譜)：最新單曲,Lydia,F.I.R.,71,23,電視劇(鬥魚)片尾曲
最新排行(簡譜)：最新單曲,Missing You,Energy,71,25,
最新排行(簡譜)：最新單曲,Only Lonely,S.H.E,71,27,
最新排行(簡譜)：最新單曲,Shall We Talk,陳奕迅,71,29,
最新排行(簡譜)：最新單曲,守候,5566,71,31,
最新排行(簡譜)：最新單曲,寺廟,張峰奇,71,33,
最新排行(簡譜)：最新單曲,雨後,張韶涵,71,35,
最新排行(簡譜)：最新單曲,放棄,郭品超,71,37,
最新排行(簡譜)：最新單曲,海盜,蔡依林,71,39,
最新排行(簡譜)：最新單曲,退讓,阿杜,71,41,
最新排行(簡譜)：最新單曲,寓言,張韶涵,71,43,
最新排行(簡譜)：最新單曲,對手,Toro/顏行書,71,45,
最新排行(簡譜)：最新單曲,燃燒,孫楠,71,47,
最新排行(簡譜)：最新單曲,繼續,Energy,71,49,
最新排行(簡譜)：最新單曲,不公平,Jenny Yang,71,51,電視原聲帶「鬥魚」片頭主題曲
最新排行(簡譜)：最新單曲,月半彎,雅立,71,53,
最新排行(簡譜)：最新單曲,失去你,蕭亞軒,71,55,
最新排行(簡譜)：最新單曲,代表作,孫楠,71,57,
最新排行(簡譜)：最新單曲,地下鐵,蕭亞軒,71,59,
最新排行(簡譜)：最新單曲,忘了愛,Toro,71,61,
最新排行(簡譜)：最新單曲,走向前,阿杜,71,63,
最新排行(簡譜)：最新單曲,防空洞,戴佩妮,71,65,
最新排行(簡譜)：最新單曲,我的錯,B.A.D,71,67,
最新排行(簡譜)：最新單曲,波斯貓,S.H.E,71,69,
最新排行(簡譜)：最新單曲,紅蜻蜓,可米小子,71,71,
最新排行(簡譜)：最新單曲,就是愛,蔡依林,71,73,
最新排行(簡譜)：最新單曲,暴風雨,Toro,71,75,
最新排行(簡譜)：最新單曲,而我知道,五月天,71,77,
最新排行(簡譜)：最新單曲,我的最愛,張韶涵,71,79,
最新排行(簡譜)：最新單曲,冷風過境,5566,71,81,
最新排行(簡譜)：最新單曲,愛的可能,葉蒨文,71,83,
最新排行(簡譜)：最新單曲,他還是不懂,S.H.E,71,85,
最新排行(簡譜)：最新單曲,幸福的保證,周渝民,71,87,
最新排行(簡譜)：最新單曲,守候永恆的愛,大久保薰/王思涵,71,89,
最新排行(簡譜)：最新單曲,檸檬草的味道,蔡依林,71,91,
最新排行(簡譜)：最新單曲,你是我心中一句驚嘆,蕭亞軒,71,93,
最新排行(簡譜)：最新單曲,朋友,高向鵬/傅振輝,70,1,
最新排行(簡譜)：最新單曲,換帖,高向鵬/傅振輝,70,3,
最新排行(簡譜)：最新單曲,愛情,吳淑敏,70,5,
最新排行(簡譜)：最新單曲,親情,洪百慧,70,7,
最新排行(簡譜)：最新單曲,避雨,詹雅雯,70,9,
最新排行(簡譜)：最新單曲,月光暝,吳淑敏,70,11,
最新排行(簡譜)：最新單曲,我愛你,江蕙,70,13,
最新排行(簡譜)：最新單曲,無暝無日,江蕙,70,15,
最新排行(簡譜)：最新單曲,傷心小巷,陳雷,70,17,
最新排行(簡譜)：最新單曲,感情列車,吳淑敏,70,19,
最新排行(簡譜)：最新單曲,女人的故事,江蕙,70,21,
最新排行(簡譜)：最新單曲,無情的夜快車,王識賢,70,23,
最新排行(簡譜)：最新單曲,為情為愛夢一生,吳淑敏,70,25,
最新排行(簡譜)：最新單曲,兵變,康晉榮,70,27,
最新排行(簡譜)：最新單曲,哈囉,阿杜,70,29,
最新排行(簡譜)：最新單曲,旋木,王菲,70,31,
最新排行(簡譜)：最新單曲,晚風,伍佰,70,33,
最新排行(簡譜)：最新單曲,淚橋,伍佰,70,35,
最新排行(簡譜)：最新單曲,不想睡,梁靜茹,70,37,夏川里美「島歌」
最新排行(簡譜)：最新單曲,忘了愛,范逸臣,70,39,
最新排行(簡譜)：最新單曲,我不想,阿桑,70,41,
最新排行(簡譜)：最新單曲,抓兇手,馮瑋君/馬志翔,70,43,
最新排行(簡譜)：最新單曲,很想妳,張智成,70,45,
最新排行(簡譜)：最新單曲,原來愛,白吉勝,70,47,(電視劇「戀香」片頭曲)
最新排行(簡譜)：最新單曲,換日線,張智成,70,49,
最新排行(簡譜)：最新單曲,聖誕結,陳奕迅,70,51,
最新排行(簡譜)：最新單曲,關東煮,丸子,70,53,
最新排行(簡譜)：最新單曲,女人不壞,徐婕兒,70,55,
最新排行(簡譜)：最新單曲,分開旅行,劉若英/黃立行,70,57,
最新排行(簡譜)：最新單曲,半罐可樂,陳嘉唯,70,59,
最新排行(簡譜)：最新單曲,你記得嗎,胡彥斌,70,61,
最新排行(簡譜)：最新單曲,最後我們,林嘉欣,70,63,
最新排行(簡譜)：最新單曲,溫暖的淚,鄭秀文,70,65,
最新排行(簡譜)：最新單曲,親密愛人,梅艷芳,70,67,
最新排行(簡譜)：最新單曲,我可以忍受,徐婕兒,70,69,
最新排行(簡譜)：最新單曲,幸福的地圖,蕭亞軒,70,71,
最新排行(簡譜)：最新單曲,青春紀念冊,可米小子,70,73,
最新排行(簡譜)：最新單曲,開始的那句話,劉若英,70,75,
最新排行(簡譜)：最新單曲,我等的人會是誰,陳嘉唯,70,77,
最新排行(簡譜)：最新單曲,原來你也在這裡,劉若英,70,79,
最新排行(簡譜)：最新單曲,寂寞讓你更快樂,陳奕迅,70,81,
最新排行(簡譜)：最新單曲,等到天晴離開妳,范逸臣,70,83,
最新排行(簡譜)：最新單曲,下雨的時候會想你,阿杜,70,85,
最新排行(簡譜)：最新單曲,如果愛你只有這一次,阿桑,70,87,
最新排行(簡譜)：最新單曲,咖啡,江蕙,69,1,
最新排行(簡譜)：最新單曲,圍巾,江蕙,69,3,
最新排行(簡譜)：最新單曲,心狠手辣,江蕙,69,5,
最新排行(簡譜)：最新單曲,風吹的願望,江蕙/江淑娜,69,7,
最新排行(簡譜)：最新單曲,Fly Away,梁靜茹,69,9,
最新排行(簡譜)：最新單曲,More Than Words,Energy,69,11,
最新排行(簡譜)：最新單曲,Run away,陶吉吉,69,13,
最新排行(簡譜)：最新單曲,天亮,信樂團,69,15,
最新排行(簡譜)：最新單曲,身邊,許紹洋,69,17,
最新排行(簡譜)：最新單曲,軌跡,周杰倫,69,19,電影「尋找周杰倫」主題曲
最新排行(簡譜)：最新單曲,握緊,何耀珊,69,21,
最新排行(簡譜)：最新單曲,想你,Saya,69,23,
最新排行(簡譜)：最新單曲,失心瘋,張善為,69,25,
最新排行(簡譜)：最新單曲,你不在,王力宏,69,27,
最新排行(簡譜)：最新單曲,你和我,王力宏,69,29,
最新排行(簡譜)：最新單曲,陌生人,蔡健雅,69,31,
最新排行(簡譜)：最新單曲,聽不到,梁靜茹,69,33,
最新排行(簡譜)：最新單曲,北歐神話,S.H.E,69,35,
最新排行(簡譜)：最新單曲,你不公平,江美琪,69,37,
最新排行(簡譜)：最新單曲,我在身邊,周傳雄,69,39,
最新排行(簡譜)：最新單曲,受了點傷,阿桑,69,41,
最新排行(簡譜)：最新單曲,孤單旅行,何耀珊,69,43,
最新排行(簡譜)：最新單曲,突然之間,黃維德,69,45,
最新排行(簡譜)：最新單曲,揮之不去,殷悅,69,47,(華視「星願」主題曲)
最新排行(簡譜)：最新單曲,給你的歌,Energy,69,49,
最新排行(簡譜)：最新單曲,給你的歌,周傳雄,69,51,
最新排行(簡譜)：最新單曲,傷心的歌,周華健,69,53,
最新排行(簡譜)：最新單曲,傻瓜情人,王仁甫,69,55,
最新排行(簡譜)：最新單曲,愛情半徑,Energy,69,57,
最新排行(簡譜)：最新單曲,搞不懂愛,鄭秀文,69,59,
最新排行(簡譜)：最新單曲,斷了的弦,周杰倫,69,61,
最新排行(簡譜)：最新單曲,四次我愛你,徐若瑄,69,63,
最新排行(簡譜)：最新單曲,死了都要愛,信樂團,69,65,
最新排行(簡譜)：最新單曲,我們都會錯,潘瑋柏,69,67,
最新排行(簡譜)：最新單曲,那天愛離開,黃維德,69,69,
最新排行(簡譜)：最新單曲,朋友的朋友,江美琪,69,71,
最新排行(簡譜)：最新單曲,恆星的恆心,五月天,69,73,
最新排行(簡譜)：最新單曲,穿越一光年,Energy,69,75,
最新排行(簡譜)：最新單曲,美好的原點,林嘉欣,69,77,
最新排行(簡譜)：最新單曲,美麗的誤會,鄭秀文,69,79,
最新排行(簡譜)：最新單曲,夏天的微笑,S.H.E,69,81,
最新排行(簡譜)：最新單曲,傻的好幸福,許紹洋,69,83,
最新排行(簡譜)：最新單曲,永遠不說再見,Energy,69,85,
最新排行(簡譜)：最新單曲,多愛我一秒鐘,周傳雄,69,87,
最新排行(簡譜)：最新單曲,愛與痛的邊緣,王菲,69,89,
最新排行(簡譜)：最新單曲,一直在找一個人,馮瑋君,69,91,
最新排行(簡譜)：最新單曲,有多少愛可以重來,迪克牛仔,69,93,
最新排行(簡譜)：最新單曲,後悔,方馨,68,1,
最新排行(簡譜)：最新單曲,一片天,王識賢,68,3,
最新排行(簡譜)：最新單曲,望中秋,王識賢,68,5,
最新排行(簡譜)：最新單曲,落葉命,王瑞霞,68,7,
最新排行(簡譜)：最新單曲,無尾巷,袁小迪/龍千玉,68,9,
最新排行(簡譜)：最新單曲,傷心啥滋味,洪百慧,68,11,
最新排行(簡譜)：最新單曲,一段情一場夢,蔡小虎/龍千玉,68,13,
最新排行(簡譜)：最新單曲,愛你千年萬年,袁小迪/林姍,68,15,
最新排行(簡譜)：最新單曲,Any One Of Us,GarethGates,68,17,
最新排行(簡譜)：最新單曲,I O I O,S.H.E,68,19,
最新排行(簡譜)：最新單曲,Super Star,S.H.E,68,21,
最新排行(簡譜)：最新單曲,The Moment,孫燕姿,68,23,
最新排行(簡譜)：最新單曲,Unchained Melody,GarethGates,68,25,
最新排行(簡譜)：最新單曲,追,張國榮,68,27,
最新排行(簡譜)：最新單曲,嗨,Sweety,68,29,
最新排行(簡譜)：最新單曲,存在,5566,68,31,
最新排行(簡譜)：最新單曲,看透,莫文蔚,68,33,
最新排行(簡譜)：最新單曲,面具,徐若瑄,68,35,
最新排行(簡譜)：最新單曲,黑雨,莫文蔚,68,37,
最新排行(簡譜)：最新單曲,傳說,5566,68,39,
最新排行(簡譜)：最新單曲,煎熬,5566,68,41,
最新排行(簡譜)：最新單曲,遇見,孫燕姿,68,43,電影【向左走向右走】第一波主題曲
最新排行(簡譜)：最新單曲,遠方,S.H.E,68,45,
最新排行(簡譜)：最新單曲,只有我,Energy,68,47,
最新排行(簡譜)：最新單曲,長相思,S.H.E,68,49,
最新排行(簡譜)：最新單曲,落大雨,S.H.E,68,51,
最新排行(簡譜)：最新單曲,算你狠,陳小春,68,53,
最新排行(簡譜)：最新單曲,932,陳小春,68,55,
最新排行(簡譜)：最新單曲,分分秒秒,戴愛玲,68,57,
最新排行(簡譜)：最新單曲,半糖主義,S.H.E,68,59,
最新排行(簡譜)：最新單曲,她的睫毛,周杰倫,68,61,
最新排行(簡譜)：最新單曲,死灰復燃,戴愛玲,68,63,
最新排行(簡譜)：最新單曲,你太誠實,S.H.E,68,65,
最新排行(簡譜)：最新單曲,我心動了,順子/Ben,68,67,
最新排行(簡譜)：最新單曲,決定愛你,徐若瑄,68,69,
最新排行(簡譜)：最新單曲,咖哩辣椒,潘瑋柏,68,71,
最新排行(簡譜)：最新單曲,放不開手,陳慧琳,68,73,
最新排行(簡譜)：最新單曲,河濱公園,S.H.E,68,75,
最新排行(簡譜)：最新單曲,夢的地圖,方皓玟,68,77,
最新排行(簡譜)：最新單曲,夢的捕手,方皓玟,68,79,
最新排行(簡譜)：最新單曲,一定要幸福,陳小春,68,81,
最新排行(簡譜)：最新單曲,我的麥克風,潘瑋柏,68,83,
最新排行(簡譜)：最新單曲,寂寞的季節,陶吉吉,68,85,
最新排行(簡譜)：最新單曲,不能和你一起,孫燕姿,68,87,
最新排行(簡譜)：最新單曲,向左走向右走,梁詠琪,68,89,
最新排行(簡譜)：最新單曲,愛上未來的你,潘瑋柏,68,91,
最新排行(簡譜)：最新單曲,愛情就像一張紙,Sweety,68,93,
最新排行(簡譜)：最新單曲,愛著你,辦桌二人組,67,1,
最新排行(簡譜)：最新單曲,藏鏡人,秦楊,67,3,
最新排行(簡譜)：最新單曲,相逢的酒,蔡小虎/龍千玉,67,5,
最新排行(簡譜)：最新單曲,破浪人生,陳盈潔,67,7,
最新排行(簡譜)：最新單曲,傷心的你,辦桌二人組,67,9,
最新排行(簡譜)：最新單曲,心愛走天涯,秦楊/方馨,67,11,
最新排行(簡譜)：最新單曲,來去帕一下,閃亮三姊妹,67,13,
最新排行(簡譜)：最新單曲,風吹的命運,秦楊,67,15,
最新排行(簡譜)：最新單曲,愛你一萬年,辦桌二人組,67,17,
最新排行(簡譜)：最新單曲,愛住治恨內底,向蕙玲,67,19,
最新排行(簡譜)：最新單曲,Come With Me,林曉培,67,21,
最新排行(簡譜)：最新單曲,Journey,張韶涵,67,23,
最新排行(簡譜)：最新單曲,The Rose,阿桑,67,25,
最新排行(簡譜)：最新單曲,永恆,范瑋琪,67,27,
最新排行(簡譜)：最新單曲,花海,陳司翰/徐婕兒,67,29,
最新排行(簡譜)：最新單曲,勇敢,張惠妹,67,31,
最新排行(簡譜)：最新單曲,晴天,周杰倫,67,33,
最新排行(簡譜)：最新單曲,窗外,吳宗憲/Joanna,67,35,
最新排行(簡譜)：最新單曲,葉子,阿桑,67,37,
最新排行(簡譜)：最新單曲,獨唱,阿爆,67,39,
最新排行(簡譜)：最新單曲,我不怕,潘瑋柏,67,41,
最新排行(簡譜)：最新單曲,東風破,周杰倫,67,43,
最新排行(簡譜)：最新單曲,做不到,庾澄慶,67,45,
最新排行(簡譜)：最新單曲,進行式,蕭亞軒/胡彥斌,67,47,
最新排行(簡譜)：最新單曲,搖籃曲,動力火車,67,49,
最新排行(簡譜)：最新單曲,對的人,戴愛玲,67,51,(韓劇「守護天使」/「王中王」片頭曲)
最新排行(簡譜)：最新單曲,同進同出,黃大煒,67,53,
最新排行(簡譜)：最新單曲,妳聽的到,周杰倫,67,55,
最新排行(簡譜)：最新單曲,這邊那邊,伍思凱,67,57,
最新排行(簡譜)：最新單曲,麻吉弟弟,Machi,67,59,
最新排行(簡譜)：最新單曲,愛情懸崖,周杰倫,67,61,
最新排行(簡譜)：最新單曲,騎士精神,蔡依林,67,63,
最新排行(簡譜)：最新單曲,邊走邊愛,謝霆鋒,67,65,
最新排行(簡譜)：最新單曲,7月7日晴,許慧欣,67,67,
最新排行(簡譜)：最新單曲,也許有一天,陳綺萱/陳忠義,67,69,
最新排行(簡譜)：最新單曲,你是我的眼,蕭煌奇,67,71,
最新排行(簡譜)：最新單曲,你給我記住,錦繡二重唱/趙之璧,67,73,
最新排行(簡譜)：最新單曲,兩人的畫像,吳宗憲,67,75,
最新排行(簡譜)：最新單曲,留給你的窗,伍思凱,67,77,
最新排行(簡譜)：最新單曲,街角的情歌,范逸臣,67,79,
最新排行(簡譜)：最新單曲,我美麗的愛情,許慧欣,67,81,
最新排行(簡譜)：最新單曲,愛多少早知道,殷悅,67,83,
最新排行(簡譜)：最新單曲,當你回來找我,吳宗憲,67,85,
最新排行(簡譜)：最新單曲,爆米花的味道,蔡依林,67,87,
最新排行(簡譜)：最新單曲,一起吃苦的幸福,周華健,67,89,
最新排行(簡譜)：最新單曲,某年某月某一天,Energy,67,91,
最新排行(簡譜)：最新單曲,我為什麼那麼愛你,張惠妹,67,93,
最新排行(簡譜)：最新單曲,憂愁,小安,66,1,
最新排行(簡譜)：最新單曲,可恨的愛人,蔡秋鳳,66,3,
最新排行(簡譜)：最新單曲,用心乾杯,蔡秋鳳/辦桌二人組,66,5,
最新排行(簡譜)：最新單曲,傷心情話,王瑞霞/李明育,66,7,
最新排行(簡譜)：最新單曲,愛甲超過,向蕙玲,66,9,
最新排行(簡譜)：最新單曲,飄浪的愛情,蔡秋鳳,66,11,
最新排行(簡譜)：最新單曲,聽人在風聲,蔡秋鳳,66,13,
最新排行(簡譜)：最新單曲,愛甲無路好退,王瑞霞,66,15,
最新排行(簡譜)：最新單曲,有情驚拆散無情驚拖磨,向蕙玲,66,17,
最新排行(簡譜)：最新單曲,Beautiful,梁靜茹,66,19,
最新排行(簡譜)：最新單曲,I Will Be Fine,順子,66,21,
最新排行(簡譜)：最新單曲,My Way,張敬軒,66,23,
最新排行(簡譜)：最新單曲,十年,陳奕迅,66,25,
最新排行(簡譜)：最新單曲,兄妹,陳奕迅,66,27,
最新排行(簡譜)：最新單曲,春泥,庾澄慶,66,29,
最新排行(簡譜)：最新單曲,毒藥,那英,66,31,
最新排行(簡譜)：最新單曲,凍結,林俊傑,66,33,
最新排行(簡譜)：最新單曲,翅膀,林俊傑,66,35,
最新排行(簡譜)：最新單曲,當你,王心凌,66,37,
最新排行(簡譜)：最新單曲,斷點,張敬軒,66,39,
最新排行(簡譜)：最新單曲,離開,張宇,66,41,
最新排行(簡譜)：最新單曲,離歌,信樂團,66,43,
最新排行(簡譜)：最新單曲,大丈夫,張宇,66,45,
最新排行(簡譜)：最新單曲,不愛你,阿爆/Brandy,66,47,
最新排行(簡譜)：最新單曲,手牽手,大合唱,66,49,
最新排行(簡譜)：最新單曲,水中央,戴佩妮,66,51,
最新排行(簡譜)：最新單曲,百慕達,范逸臣,66,53,
最新排行(簡譜)：最新單曲,就是我,林俊傑,66,55,
最新排行(簡譜)：最新單曲,無底洞,蔡健雅,66,57,
最新排行(簡譜)：最新單曲,愛無邊,林寶,66,59,
最新排行(簡譜)：最新單曲,天高地厚,信樂團,66,61,
最新排行(簡譜)：最新單曲,我的朋友,順子,66,63,
最新排行(簡譜)：最新單曲,那些花兒,范瑋琪,66,65,
最新排行(簡譜)：最新單曲,妳愛我嗎,范逸臣,66,67,
最新排行(簡譜)：最新單曲,信仰愛情,范逸臣,66,69,
最新排行(簡譜)：最新單曲,浪費愛情,小安,66,71,
最新排行(簡譜)：最新單曲,斷了思念,信樂團,66,73,
最新排行(簡譜)：最新單曲,布拉格廣場,蔡依林,66,75,
最新排行(簡譜)：最新單曲,花都開好了,S.H.E,66,77,
最新排行(簡譜)：最新單曲,做一天的你,蔡依林,66,79,
最新排行(簡譜)：最新單曲,給我幾秒鐘,閃亮三姊妹,66,81,
最新排行(簡譜)：最新單曲,遺失的美好,張韶涵,66,83,
最新排行(簡譜)：最新單曲,還剩下什麼,羽泉/蘇慧倫,66,85,
最新排行(簡譜)：最新單曲,最快樂那一年,梁靜茹,66,87,
最新排行(簡譜)：最新單曲,傻瓜與野ㄚ頭,張宇/小S,66,89,
最新排行(簡譜)：最新單曲,可不可以不勇敢,范瑋琪,66,91,
最新排行(簡譜)：最新單曲,當刺蝟愛上玫瑰,游鴻明,66,93,
最新排行(簡譜)：最新單曲,彼呢愛你,江蕙,65,1,
最新排行(簡譜)：最新單曲,幸福的小站,江蕙,65,3,
最新排行(簡譜)：最新單曲,愛你的記號,向蕙玲/王中平,65,5,
最新排行(簡譜)：最新單曲,爽到你艱苦到我,蔡秋鳳,65,7,
最新排行(簡譜)：最新單曲,As Time Goes By,王心凌,65,9,
最新排行(簡譜)：最新單曲,Kiss Me 1 2 3,潘瑋柏,65,11,
最新排行(簡譜)：最新單曲,On My Way,王心凌,65,13,
最新排行(簡譜)：最新單曲,When I Have A Dream,Sweety,65,15,
最新排行(簡譜)：最新單曲,光,光良,65,17,
最新排行(簡譜)：最新單曲,了解,孫燕姿,65,19,
最新排行(簡譜)：最新單曲,天堂,李威,65,21,
最新排行(簡譜)：最新單曲,永遠,孫燕姿,65,23,
最新排行(簡譜)：最新單曲,告解,祝釩剛,65,25,
最新排行(簡譜)：最新單曲,原諒,張玉華,65,27,
最新排行(簡譜)：最新單曲,荒廢,張宇,65,29,
最新排行(簡譜)：最新單曲,牽手,高歌,65,31,
最新排行(簡譜)：最新單曲,傷逝,葉蒨文,65,33,
最新排行(簡譜)：最新單曲,楓葉,伍佰,65,35,
最新排行(簡譜)：最新單曲,驀然,李翊君,65,37,
最新排行(簡譜)：最新單曲,白絲線,那英,65,39,
最新排行(簡譜)：最新單曲,別傻了,周華健/任賢齊,65,41,
最新排行(簡譜)：最新單曲,花蝴蝶,游鴻明,65,43,
最新排行(簡譜)：最新單曲,說愛你,蔡依林,65,45,
最新排行(簡譜)：最新單曲,不要為難,游艾迪,65,47,
最新排行(簡譜)：最新單曲,天蠍蝴蝶,阿杜,65,49,
最新排行(簡譜)：最新單曲,四百龍銀,張宇,65,51,
最新排行(簡譜)：最新單曲,她不是妳,祝釩剛,65,53,
最新排行(簡譜)：最新單曲,我不會飛,張玉華,65,55,
最新排行(簡譜)：最新單曲,我比他好,王傑,65,57,
最新排行(簡譜)：最新單曲,沒完沒了,李心潔,65,59,
最新排行(簡譜)：最新單曲,重返寂寞,張智成,65,61,
最新排行(簡譜)：最新單曲,撒野到底,李威,65,63,
最新排行(簡譜)：最新單曲,壁虎漫步,潘瑋柏,65,65,
最新排行(簡譜)：最新單曲,什麼都捨得,戴佩妮,65,67,
最新排行(簡譜)：最新單曲,你明明知道,潘美辰,65,69,
最新排行(簡譜)：最新單曲,我只為你乖,李威,65,71,
最新排行(簡譜)：最新單曲,凌晨三點鐘,張智成,65,73,
最新排行(簡譜)：最新單曲,假面的告白,蔡依林,65,75,
最新排行(簡譜)：最新單曲,愛情躲避球,李威,65,77,
最新排行(簡譜)：最新單曲,在KTV過夜,張智成,65,79,
最新排行(簡譜)：最新單曲,灰姑娘的眼淚,王心凌,65,81,
最新排行(簡譜)：最新單曲,看我七十二變,蔡依林,65,83,
最新排行(簡譜)：最新單曲,樓下那個女人,游鴻明/高家惠,65,85,
最新排行(簡譜)：最新單曲,一生託給一個人,潘美辰,65,87,
最新排行(簡譜)：最新單曲,我可以為你擋死,潘美辰,65,89,
最新排行(簡譜)：最新單曲,愛是怎麼一回事,Sweety,65,91,
最新排行(簡譜)：最新單曲,讓我重新愛上你,楊千嬅,65,93,
最新排行(簡譜)：最新單曲,靠站,陳雷,64,1,
最新排行(簡譜)：最新單曲,拼出頭,陳雷,64,3,
最新排行(簡譜)：最新單曲,看乎開,陳雷,64,5,
最新排行(簡譜)：最新單曲,情深深,袁小迪/龍千玉,64,7,
最新排行(簡譜)：最新單曲,醉乎死,袁小迪,64,9,
最新排行(簡譜)：最新單曲,來去馬西,謝金燕,64,11,
最新排行(簡譜)：最新單曲,愛傷到我,孫淑媚,64,13,
最新排行(簡譜)：最新單曲,Always On My Mind,S.H.E,64,15,
最新排行(簡譜)：最新單曲,Hey Hah,可米小子,64,17,
最新排行(簡譜)：最新單曲,Tell Me,潘瑋柏,64,19,
最新排行(簡譜)：最新單曲,幻想,阿杜,64,21,
最新排行(簡譜)：最新單曲,冰箱,S.H.E,64,23,
最新排行(簡譜)：最新單曲,自從,彭佳慧,64,25,
最新排行(簡譜)：最新單曲,放手,阿杜,64,27,
最新排行(簡譜)：最新單曲,流域,周蕙,64,29,
最新排行(簡譜)：最新單曲,你應該很快樂,虎二,149,66,
最新排行(簡譜)：最新單曲,玫瑰少年,五月天,149,68,
最新排行(簡譜)：最新單曲,雨下的瞬間,李夢尹,149,70,
最新排行(簡譜)：最新單曲,情路車站,吳上明/簡美雀,149,72,
最新排行(簡譜)：最新單曲,牽著你的手,袁小迪/麗蓉,149,74,三立五點檔一家人片尾金曲
最新排行(簡譜)：最新單曲,麥擱甲我擋,陳有娜,149,76,
最新排行(簡譜)：最新單曲,無名之輩,陳雪燃,149,78,電視劇親愛的熱愛的主題曲
最新排行(簡譜)：最新單曲,過去的,李明洋,149,81,三立戲劇台八點檔「炮仔聲」片尾曲
最新排行(簡譜)：最新單曲,白衣少年,許詩茵,149,83,電視劇《小女花不棄》片尾曲
最新排行(簡譜)：最新單曲,夜半的探戈,洪榮宏/張?云,149,85,
最新排行(簡譜)：最新單曲,雨中的花蕊,李素專,149,87,
最新排行(簡譜)：最新單曲,流浪狗,黃明志/蕭敬騰,149,89,
最新排行(簡譜)：最新單曲,沒有錯,家家,149,92,
最新排行(簡譜)：最新單曲,I will carry you,五月天,148,2,《傳說對決》主打歌
最新排行(簡譜)：最新單曲,38度6,黑龍,148,5,
