書名,曲名,演唱歌手,冊別,頁別,備註
最新排行(簡譜)：最新單曲,搖勒搖勒,八三夭,134,078,
最新排行(簡譜)：最新單曲,反正我信了,信,134,080,
最新排行(簡譜)：最新單曲,我怎麼哭了,八三夭,134,082,
最新排行(簡譜)：最新單曲,我們都沒錯,劉品言,134,084,電視劇《離婚好嗎》片尾曲
最新排行(簡譜)：最新單曲,刺蝟的擁抱,袁詠琳,134,086,電視劇《來自星星的你》片尾曲
最新排行(簡譜)：最新單曲,敢為天下先,張靚穎,134,088,電視劇《武媚娘傳奇》插曲
最新排行(簡譜)：最新單曲,替我照顧她,胡夏,134,090,電視劇《好想談戀愛》片尾曲/電影《我是女王》主題曲
最新排行(簡譜)：最新單曲,3.1415,任家萱,134,092,《 LUDEYA 》 廣告曲
最新排行(簡譜)：最新單曲,你是我的星球,吳克群,134,094,
最新排行(簡譜)：最新單曲,那些愛過的事,光良,134,097,
最新排行(簡譜)：最新單曲,青春修煉手冊,TFboys,134,100,
最新排行(簡譜)：最新單曲,多遠都要在一起,鄧紫棋,134,102,
最新排行(簡譜)：最新單曲,聽見下雨的聲音,周杰倫,134,104,
最新排行(簡譜)：最新單曲,不會痛的不叫愛情,吳克群,134,106,
最新排行(簡譜)：最新單曲,如果你還在就好了,信,134,108,
最新排行(簡譜)：最新單曲,雨水,曾心梅,133,010,電視劇《世間情》片尾曲
最新排行(簡譜)：最新單曲,哭吧,柯以敏,133,012,電視劇《鳥來伯與十三姨》片頭曲
最新排行(簡譜)：最新單曲,北極星,詹雅雯,133,014,
最新排行(簡譜)：最新單曲,三碗豬腳,張文綺,133,016,
最新排行(簡譜)：最新單曲,青春的夢,秀蘭瑪雅,133,018,
最新排行(簡譜)：最新單曲,思念的歌,秀蘭瑪雅,133,020,
最新排行(簡譜)：最新單曲,無惜代價,秀蘭瑪雅,133,022,
最新排行(簡譜)：最新單曲,醉心探戈,秀蘭瑪雅/黃文星,133,024,
最新排行(簡譜)：最新單曲,一人水一項,任家萱/蕭煌奇,133,028,陽光基金會 X 全聯「零錢捐」公益廣告曲*4頁
最新排行(簡譜)：最新單曲,姻緣天註定,郭婷筠/蔡佳麟,133,032,
最新排行(簡譜)：最新單曲,贏是咱的名,陳百潭,133,034,
最新排行(簡譜)：最新單曲,歡喜來恰恰,金四喜,133,036,
最新排行(簡譜)：最新單曲,不搭,李榮浩,133,038,電視劇《不要戀愛要結婚》《奇皇后》片尾曲《戀愛的發現》片頭曲
最新排行(簡譜)：最新單曲,新宿,安心亞,133,040,電視劇《妹妹》片尾曲
最新排行(簡譜)：最新單曲,濃妝,朱俐靜,133,042,
最新排行(簡譜)：最新單曲,點水,楊丞琳,133,044,
最新排行(簡譜)：最新單曲,PLAY我呸,蔡依林,133,046,
最新排行(簡譜)：最新單曲,九號球,五月天,133,048,電影《逆轉勝》主題曲
最新排行(簡譜)：最新單曲,小蘋果,筷子兄弟,133,050,電視劇《老男孩猛龍過江》宣傳曲
最新排行(簡譜)：最新單曲,飛高高,張惠妹,133,052,
最新排行(簡譜)：最新單曲,偷偷的,魔幻力量,133,054,電視劇《幸福兌換卷》插曲
最新排行(簡譜)：最新單曲,將軍令,五月天,133,056,電影《黃飛鴻》主題曲
最新排行(簡譜)：最新單曲,手寫的從前,周杰倫,133,059,
最新排行(簡譜)：最新單曲,一起老去,薛凱琪/楊子姍/陳意涵,133,062,電影《閨密》主題曲
最新排行(簡譜)：最新單曲,分開以後,Fuying&Sam,133,064,
最新排行(簡譜)：最新單曲,天涯過客,周杰倫,133,066,
最新排行(簡譜)：最新單曲,我要夏天,周杰倫/楊代瑞,133,068,
最新排行(簡譜)：最新單曲,時間煮雨,郁可唯,133,070,電影《小時代》宣傳曲
最新排行(簡譜)：最新單曲,浪漫來襲,蕭亞軒,133,072,電視劇《16個夏天》主題曲
最新排行(簡譜)：最新單曲,第三人稱,蔡依林,133,074,
最新排行(簡譜)：最新單曲,喜劇之王,李榮浩,133,076,
最新排行(簡譜)：最新單曲,下一次擁抱,朱俐靜,133,078,電視劇《再說一次我願意》插曲
最新排行(簡譜)：最新單曲,手心的薔薇,林俊傑/鄧紫棋,133,080,
最新排行(簡譜)：最新單曲,可惜沒如果,林俊傑,133,082,
最新排行(簡譜)：最新單曲,失憶的金魚,楊丞琳,133,084,
最新排行(簡譜)：最新單曲,用餘生去愛,張學友,133,086,
最新排行(簡譜)：最新單曲,愛．這件事情,傅又宣,133,088,電視劇《愛在異鄉》《愛上恢單女》片頭曲
最新排行(簡譜)：最新單曲,算什麼男人,周杰倫,133,090,
最新排行(簡譜)：最新單曲,鞋子特大號,周杰倫,133,092,
最新排行(簡譜)：最新單曲,聽爸爸的話,周杰倫,133,094,
最新排行(簡譜)：最新單曲,愛其實很殘忍,梁文音,133,096,
最新排行(簡譜)：最新單曲,住在心裡的過客,梁文音,133,098,
最新排行(簡譜)：最新單曲,時間都去哪兒了,王錚亮,133,100,
最新排行(簡譜)：最新單曲,不過失去了一點點,曾沛慈,133,102,電視劇《終極惡女》《命中注定我愛你》《惡作劇2吻》片尾曲
最新排行(簡譜)：最新單曲,有一種勇氣叫放棄,丁噹,133,106,電視劇《風中奇緣》片尾曲
最新排行(簡譜)：最新單曲,可不可以你也剛好喜歡我,FS(Fuying & Sam),133,108,
最新排行(簡譜)：最新單曲,思念,曹雅雯/許富凱,132,010,
最新排行(簡譜)：最新單曲,水水水,黃妃,132,012,
最新排行(簡譜)：最新單曲,越頭看,王尚宏,132,016,
最新排行(簡譜)：最新單曲,銀角仔,蕭煌奇,132,018,
最新排行(簡譜)：最新單曲,七股戀情,方順吉/魏嘉榆,132,020,電視劇《戲說台灣》片頭曲
最新排行(簡譜)：最新單曲,鹽山之戀,方順吉/魏嘉榆,132,022,電視劇《戲說台灣》片頭曲
最新排行(簡譜)：最新單曲,彼眠紅的花,江惠儀,132,024,電視劇《雨後驕陽》片頭曲
最新排行(簡譜)：最新單曲,熱情燒滾滾,王尚宏,132,026,
最新排行(簡譜)：最新單曲,阮的故鄉高雄,高雄音樂人,132,028,
最新排行(簡譜)：最新單曲,The Day,Zia,132,030,電視劇《奇皇后》OST
最新排行(簡譜)：最新單曲,風聲 (바람결 balamgyeol),朴完奎,132,032,電視劇《奇皇后》OST
最新排行(簡譜)：最新單曲,淚街 (눈물길 nunmulgil),輝星,132,034,電視劇《擁抱太陽的月亮》OST
最新排行(簡譜)：最新單曲,墨紙 (먹지 meogji),藝聲,132,036,電視劇《那年冬天，風在吹》OST
最新排行(簡譜)：最新單曲,我愛你 (사랑합니다 salanghabnida),金俊秀,132,038,電視劇《奇皇后》OST
最新排行(簡譜)：最新單曲,致蝴蝶 (나비에게 nabiege),池昌旭,132,040,電視劇《奇皇后》OST
最新排行(簡譜)：最新單曲,愛情風 (사랑 바람 salang balam),Wax,132,044,電視劇《奇皇后》OST
最新排行(簡譜)：最新單曲,但願不是 (아니기를 anigileul),李基燦,132,046,
最新排行(簡譜)：最新單曲,美麗的你 (아름다운 그대여 aleumdaun geudaeyeo),朴相民,132,048,電視劇《你真漂亮》OST
最新排行(簡譜)：最新單曲,荊棘的愛 (가시사랑 gasisalang),4MEN,132,050,電視劇《奇皇后》OST
最新排行(簡譜)：最新單曲,過了很久 (한참 지나서 hancam jinaseo),白智英,132,052,電視劇《屋塔房王世子》OST
最新排行(簡譜)：最新單曲,為你保留的空位 (너를 위한 빈자리 neoleul wihan binjali),朴有天,132,054,電視劇《雷普利小姐》OST
最新排行(簡譜)：最新單曲,Baby Boy,王心凌,132,056,
最新排行(簡譜)：最新單曲,三月,張惠妹,132,058,
最新排行(簡譜)：最新單曲,打呼,潘瑋柏/楊丞琳,132,060,電視劇《媽咪的男朋友》片頭曲*3頁
最新排行(簡譜)：最新單曲,甩開,丁噹,132,064,電視劇《A咖的路》插曲 / 電視劇《錯嫁》片頭曲
最新排行(簡譜)：最新單曲,缺口,庾澄慶,132,066,電影《等一個人咖啡》主題曲
最新排行(簡譜)：最新單曲,模特,李榮浩,132,068,
最新排行(簡譜)：最新單曲,賠償,鍾汶,132,070,電視劇《奇皇后》OST
最新排行(簡譜)：最新單曲,愛存在,王詩安,132,072,電視劇《終極X宿舍》片尾曲
最新排行(簡譜)：最新單曲,你還好嗎,邱鋒澤,132,074,電視劇《奇皇后》片頭曲
最新排行(簡譜)：最新單曲,敢愛敢當,丁噹,132,076,
最新排行(簡譜)：最新單曲,等一個人,林芯儀,132,078,電影《等一個人咖啡之思螢》主題曲
最新排行(簡譜)：最新單曲,想你的夜,關喆,132,080,
最新排行(簡譜)：最新單曲,隨時都在,品  冠,132,082,電視劇《喜歡。一個人》片尾曲
最新排行(簡譜)：最新單曲,1000個太陽,林昕陽,132,084,
最新排行(簡譜)：最新單曲,不解釋親吻,蕭亞軒,132,086,
最新排行(簡譜)：最新單曲,再見陌生人,羅志祥,132,090,電視劇《深圳合租記》片尾曲
最新排行(簡譜)：最新單曲,忍不住想念,李佳薇,132,092,電視劇《奇皇后》片尾曲
最新排行(簡譜)：最新單曲,小人物大公主,陳彥允,132,094,電視劇《喜歡。一個人》片頭曲
最新排行(簡譜)：最新單曲,以後別做朋友,周興哲,132,096,電視劇《16 個夏天》片尾曲
最新排行(簡譜)：最新單曲,我沒那麼愛你,丁噹,132,098,
最新排行(簡譜)：最新單曲,我還是愛著你,MP魔幻力量,132,100,電視劇《幸福兌換卷》片尾曲
最新排行(簡譜)：最新單曲,咖啡在等一個人,周慧敏,132,102,電影《等一個人咖啡》主題曲
最新排行(簡譜)：最新單曲,基因決定我愛你,陳彥允,132,104,電視劇《喜歡。一個人》插曲
最新排行(簡譜)：最新單曲,陳淑芬與林志豪,王心凌,132,106,
最新排行(簡譜)：最新單曲,這樣你還要愛我嗎,張惠妹,132,108,
最新排行(簡譜)：最新單曲,心花開,李千娜,131,012,
最新排行(簡譜)：最新單曲,上水的花,蕭煌奇,131,014,
最新排行(簡譜)：最新單曲,心愛的Honey,李千娜/李李仁,131,016,
最新排行(簡譜)：最新單曲,你敢不敢,孫淑媚,131,018,
最新排行(簡譜)：最新單曲,命運點歌,蕭煌奇,131,020,
最新排行(簡譜)：最新單曲,無關愛情,江蕙,131,022,
最新排行(簡譜)：最新單曲,美麗的意外,李千娜,131,024,
最新排行(簡譜)：最新單曲,感謝你愛我,蕭煌奇,131,026,
最新排行(簡譜)：最新單曲,阿公的舊皮衫,蕭煌奇,131,028,
最新排行(簡譜)：最新單曲,說得到做不到,甲子慧,131,032,
最新排行(簡譜)：最新單曲,雨傘代表阮心肝,李翊君,131,034,電視劇《世間情》片頭曲
最新排行(簡譜)：最新單曲,Let It Go,Idina Menzel,131,036,迪士尼電影《冰雪奇緣》主題曲
最新排行(簡譜)：最新單曲,月落,Heora,131,038,電視劇《擁抱太陽的月亮》
最新排行(簡譜)：最新單曲,心痛的愛,李敏鎬,131,040,電視劇《繼承者》OST
最新排行(簡譜)：最新單曲,冬季愛情,The One,131,042,電視劇《那年冬天 風在吹》
最新排行(簡譜)：最新單曲,為你瘋狂,孝琳,131,044,電視劇《主君的太陽》
最新排行(簡譜)：最新單曲,時間倒流,LYn,131,046,電視劇《擁抱太陽的月亮》
最新排行(簡譜)：最新單曲,唯你一人,金秀賢,131,048,電視劇《擁抱太陽的月亮》
最新排行(簡譜)：最新單曲,還有一個,太妍,131,050,電視劇《那年冬天 風在吹》
最新排行(簡譜)：最新單曲,不論在哪片天空下,朴基英,131,052,電視劇《屋塔房王世子》
最新排行(簡譜)：最新單曲,Kelly,蕭敬騰,131,054,電視劇《來自星星的你》片尾曲
最新排行(簡譜)：最新單曲,狼,韋禮安,131,056,
最新排行(簡譜)：最新單曲,泡沫,鄧紫棋,131,058,
最新排行(簡譜)：最新單曲,洋蔥,五月天,131,060,
最新排行(簡譜)：最新單曲,面具,韋禮安,131,062,
最新排行(簡譜)：最新單曲,強求,李佳薇,131,064,
最新排行(簡譜)：最新單曲,可以了,陳奕迅,131,066,
最新排行(簡譜)：最新單曲,很愛過,丁噹,131,068,電視劇《公主回來了》主題曲
最新排行(簡譜)：最新單曲,套不住,林凡/符致逸,131,070,
最新排行(簡譜)：最新單曲,10:10,RK金承熙,131,072,電視劇《來自星星的你》片頭曲
最新排行(簡譜)：最新單曲,小小星星,OK繃,131,074,
最新排行(簡譜)：最新單曲,不懂寂寞,羅美玲,131,076,電視劇《女人30情定水舞間》插曲
最新排行(簡譜)：最新單曲,快樂快了,家家,131,078,電視劇《A咖的路》片尾曲
最新排行(簡譜)：最新單曲,特別的人,方大同,131,080,
最新排行(簡譜)：最新單曲,笑到流淚,李佳薇,131,082,
最新排行(簡譜)：最新單曲,尋人啟事,徐佳瑩,131,084,電視劇《未來的選擇》主題曲
最新排行(簡譜)：最新單曲,愛到站了,李千娜,131,086,電視劇《熱海戀歌》主題曲
最新排行(簡譜)：最新單曲,離不開你,黃綺珊,131,088,
最新排行(簡譜)：最新單曲,你給我聽好,陳奕迅,131,090,
最新排行(簡譜)：最新單曲,我在你身旁,羅美玲,131,092,電視劇《女人30情定水舞間》片頭曲
最新排行(簡譜)：最新單曲,尚好的青春,孫燕姿,131,094,
最新排行(簡譜)：最新單曲,歲月這把刀,林凡,131,096,電視劇《女人30情定水舞間》片尾曲
最新排行(簡譜)：最新單曲,到不了的地方,蕭敬騰,131,098,電影《到不了的地方》主題曲
最新排行(簡譜)：最新單曲,當我們一起走過,蘇打綠,131,102,
最新排行(簡譜)：最新單曲,當我想你的時候,汪峰,131,104,
最新排行(簡譜)：最新單曲,全世界都閉上了眼睛,OK繃,131,106,
最新排行(簡譜)：最新單曲,我只是害怕不在你身旁,陳零九,131,108,電視劇《女人30情定水舞間》插曲
最新排行(簡譜)：最新單曲,女王,王思佳,130,012,
最新排行(簡譜)：最新單曲,惜命命,羅志祥,130,014,
最新排行(簡譜)：最新單曲,大雨欲來,亦帆,130,016,
最新排行(簡譜)：最新單曲,龍飛鳳舞,蔡佳麟/郭婷筠,130,018,電視劇《龍飛鳳舞》主題曲
最新排行(簡譜)：最新單曲,聽我唱歌,溫嵐,130,020,
最新排行(簡譜)：最新單曲,轟動武林一首歌,卜學亮,130,022,
最新排行(簡譜)：最新單曲,Ba Ba Ba,王思佳,130,024,
最新排行(簡譜)：最新單曲,All For You,徐仁國/鄭恩地,130,027,電視劇《回答吧1997》OST
最新排行(簡譜)：最新單曲,Another Way,金秀賢,130,030,電視劇《擁抱太陽的月亮》OST
最新排行(簡譜)：最新單曲,I Love You,Just,130,032,電視劇《來自星星的你》OST
最新排行(簡譜)：最新單曲,My Destiny,LYn,130,034,電視劇《來自星星的你》OST
最新排行(簡譜)：最新單曲,再見,孝琳,130,036,電視劇《來自星星的你》OST
最新排行(簡譜)：最新單曲,用心愛你,朴正炫,130,038,電視劇《繼承者們》主題曲
最新排行(簡譜)：最新單曲,你家門前,金秀賢,130,040,電視劇《來自星星的你》OST
最新排行(簡譜)：最新單曲,像星星一樣,K.Will,130,042,電視劇《來自星星的你》OST
最新排行(簡譜)：最新單曲,妳的所有瞬間,成詩京,130,046,電視劇《來自星星的你》OST
最新排行(簡譜)：最新單曲,像今天一樣的眼淚,許閣,130,048,電視劇《來自星星的你》OST
最新排行(簡譜)：最新單曲,Good 愛,歐漢聲,130,050,
最新排行(簡譜)：最新單曲,Kiss Me,朱俐靜,130,052,電視劇《真愛黑白配》插曲
最新排行(簡譜)：最新單曲,千年,曾靜玟/范瑋琪,130,054,
最新排行(簡譜)：最新單曲,世界,陳奕迅,130,056,
最新排行(簡譜)：最新單曲,存在,汪峰,130,058,
最新排行(簡譜)：最新單曲,美麗,王大文,130,060,電視劇《回到愛以前》主題曲
最新排行(簡譜)：最新單曲,塵埃,家家,130,062,電視劇《步步驚情》片尾曲
最新排行(簡譜)：最新單曲,心愛的,卓文萱/黃鴻升,130,064,電視劇《就是要你愛上我》主題曲
最新排行(簡譜)：最新單曲,克卜勒,孫燕姿,130,066,
最新排行(簡譜)：最新單曲,I remember,F.I.R.,130,068,
最新排行(簡譜)：最新單曲,不醉不會,田馥甄,130,071,電視劇《沒有名字的甜點店》主題曲
最新排行(簡譜)：最新單曲,未接來電,楊乃文,130,074,
最新排行(簡譜)：最新單曲,我沒資格,家家,130,076,電視劇《有愛一家人》片尾曲
最新排行(簡譜)：最新單曲,孤獨患者,陳奕迅,130,078,
最新排行(簡譜)：最新單曲,明明愛你,林凡,130,080,電視劇《我的自由年代》片尾曲
